YEAR,CLUSTER,X,Y
2006,2,13.781479,44.78016
2006,18,-32.133163,37.291855
2006,0,34.72665,-77.533875
2006,6,-3.1677516,66.00829
2006,13,42.098476,-60.906796
2006,7,-62.37332,24.739288
2006,25,-60.52659,48.54532
2006,25,-65.24084,48.83151
2006,26,73.01713,18.22114
2006,28,68.61843,-35.003872
2006,10,-62.33259,24.746532
2006,7,-62.350723,24.728226
2006,10,12.384642,64.993744
2006,9,82.180336,-12.955998
2006,4,-22.605425,9.276949
2006,11,72.228874,36.922745
2006,11,49.116444,58.022797
2006,16,-60.422222,-51.15364
2023,2,31.283993,-13.686454
2023,5,-10.255857,38.36827
2023,13,53.068634,-42.761124
2023,18,-36.93919,3.8847504
2023,7,-71.73153,-9.681734
2023,6,-6.5605125,87.549164
2023,11,76.097466,28.94278
2023,52,47.97118,63.520363
2023,52,46.25397,70.084854
2023,16,-34.466923,-39.743282
2008,0,5.4573264,-74.230865
2008,17,5.890347,-24.441067
2008,18,-40.332104,19.980753
2008,19,8.764453,2.839079
2008,19,13.182377,2.3756258
2008,45,-2.462851,-4.9003277
2008,10,-62.216873,10.363615
2008,25,-53.10976,63.976124
2008,26,77.382835,18.427568
2008,28,61.10766,-36.021828
2008,10,-62.26934,8.848288
2008,9,75.44348,-0.11461482
2008,9,75.35465,-0.052558128
2008,10,5.709789,66.60297
2008,10,-42.958023,-65.49255
2008,9,74.79777,-20.62663
2008,13,59.042374,-57.634914
2008,6,-15.289761,59.73187
