YEAR,CLUSTER,X,Y
2020,83,0.8156264,15.968325
2020,8,-22.351599,-80.73152
2020,5,34.484615,-57.421764
2020,77,67.47554,-12.850611
2020,19,-23.364962,-53.126442
2020,7,-80.975105,-38.11549
2020,41,-77.749344,39.71527
2020,69,-56.56903,-63.857014
2020,78,-11.875237,23.43256
2020,33,41.086617,41.87892
2020,20,0.5735497,67.01664
2020,9,49.22528,15.457291
2020,50,62.309914,52.128548
2020,33,38.71933,43.065033
2020,20,2.054207,57.55476
2020,75,18.48822,-12.610713
2020,24,49.406437,16.094967
2020,50,62.20437,51.984997
2020,61,14.088479,9.5265045
2020,83,38.710934,43.079998
2020,61,11.651919,12.898165
2020,3,11.407613,13.229446
2020,85,-1.6034006,44.807243
2020,78,-6.720678,19.751356
2020,77,73.40899,-22.627306
2020,76,61.01616,-17.62517
2021,38,-47.709133,-0.99339604
2021,59,19.148247,69.54059
2021,22,40.324387,-5.368054
2021,38,-46.274155,-2.0468512
2021,20,32.00763,55.536194
2021,24,33.554203,54.80389
2021,38,-46.869545,-2.1192636
2021,59,18.407831,69.766716
2021,22,40.107388,-6.9074235
2021,38,-47.561676,-2.3469381
2021,20,32.047558,55.60814
2021,22,40.10781,-6.9203763
2000,24,23.772139,65.47442
2000,14,-31.749918,99.56492
2000,74,-51.086243,27.678154
2000,41,-67.82644,45.220215
2000,86,-87.054276,13.079872
2000,55,86.46743,-45.24973
2000,54,66.402374,-39.905205
2000,43,0.54519635,-89.176056
2000,82,25.111357,-96.7773
2000,45,53.63943,-75.75174
2000,8,-14.924851,-67.62316
2023,85,-8.440973,47.480637
2023,85,-7.151349,46.808456
2023,0,-71.96961,9.340493
2023,19,-23.084116,-50.71216
2023,65,-35.019318,-66.63693
2020,16,-24.358929,-20.938482
2020,80,-0.8304756,63.744675
2020,24,51.027378,42.597218
2020,3,27.395924,-2.3362646
2020,23,17.710127,37.165504
2020,40,35.438515,8.262063
2020,40,28.353436,2.67016
2020,40,28.120127,3.9275537
2020,26,-4.2104125,-2.2246618
2015,0,-58.71673,10.097506
2015,63,-16.038122,-73.012794
2015,7,-71.960915,-47.201145
2015,51,80.63816,-18.049892
2015,67,56.61062,64.17388
2010,9,59.79995,15.760723
2010,21,53.361767,9.412126
2010,28,-45.525448,-79.87362
2010,14,-41.745094,95.42506
2010,20,0.30380479,65.721016
2010,25,10.821524,79.2847
2010,74,-49.944004,23.456282
2010,70,23.202742,-60.791977
2010,82,21.103617,-91.41062
2010,43,2.2296956,-89.09645
2010,45,49.0455,-82.797226
2010,42,59.15964,-42.831787
2010,44,3.4887617,-55.46743
2010,2,19.326828,-79.20763
2010,81,57.55396,-82.914345
2010,7,-69.71733,-48.17452
2010,41,-84.42226,29.011961
2010,76,57.110516,-20.839043
2010,86,-87.05733,13.079259
2010,20,-0.7323466,75.40858
2010,2,-37.728497,43.60023
2010,3,50.999485,44.387966
2010,12,-48.64161,31.76762
2010,14,-24.084366,85.88816
2010,41,-84.96999,29.704264
2010,31,38.79564,-45.684284
2010,36,50.890427,-53.38814
2010,28,-42.08433,-77.70488
2024,0,-68.69063,10.275667
